request,dvr,file,status,timestamp,upload_timestamp,original_size,converted_size,format
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_12_15_0000074623185130.ts,completed,"2024-09-23 20:49:15","2024-09-23 20:52:59.907929+00:00",17,62,ts
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_11_16_0000074623185130.ts,completed,"2024-09-23 20:48:44","2024-09-23 20:51:48.185751+00:00",13,43,ts
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_10_17_0000074623185130.ts,completed,"2024-09-23 20:26:21","2024-09-23 20:28:43.756325+00:00",16,51,ts
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_09_18_0000074623185130.ts,completed,"2024-09-23 20:25:36","2024-09-23 20:29:57.630053+00:00",24,70,ts
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_08_18_0000074623185130.ts,completed,"2024-09-23 20:24:58","2024-09-23 20:27:56.140291+00:00",23,69,ts
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_07_20_0000074623185130.ts,completed,"2024-09-23 20:24:35","2024-09-23 20:28:08.980524+00:00",20,60,ts
001000007462318513020240923172919000,0000074623185130,2024_09_23_17_06_21_0000074623185130.ts,completed,"2024-09-23 20:24:16","2024-09-23 20:26:32.289273+00:00",18,56,ts
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_38_00_0000074623105074.h264,completed,"2024-09-23 20:21:29","2024-09-23 20:21:46.560877+00:00",3,3,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_37_07_0000074623105074.h264,completed,"2024-09-23 20:21:00","2024-09-23 20:21:27.400583+00:00",10,15,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_36_07_0000074623105074.h264,completed,"2024-09-23 20:20:27","2024-09-23 20:20:50.778862+00:00",2,4,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_35_07_0000074623105074.h264,completed,"2024-09-23 20:20:10","2024-09-23 20:20:27.740578+00:00",2,3,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_34_07_0000074623105074.h264,completed,"2024-09-23 20:19:40","2024-09-23 20:20:13.888966+00:00",14,21,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_33_08_0000074623105074.h264,completed,"2024-09-23 20:18:58","2024-09-23 20:19:36.641007+00:00",22,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_32_07_0000074623105074.h264,completed,"2024-09-23 20:18:06","2024-09-23 20:18:43.331250+00:00",20,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_31_08_0000074623105074.h264,completed,"2024-09-23 20:17:13","2024-09-23 20:17:35.572905+00:00",7,11,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_30_08_0000074623105074.h264,completed,"2024-09-23 20:16:37","2024-09-23 20:16:56.345535+00:00",3,5,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_29_08_0000074623105074.h264,completed,"2024-09-23 20:16:10","2024-09-23 20:16:26.298420+00:00",3,5,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_28_08_0000074623105074.h264,completed,"2024-09-23 20:15:43","2024-09-23 20:15:59.591511+00:00",3,4,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_28_08_0000074623105074.h264,completed,"2024-09-23 20:15:33","2024-09-23 20:15:59.591511+00:00",3,4,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_27_08_0000074623105074.h264,completed,"2024-09-23 20:15:05","2024-09-23 20:15:42.411623+00:00",17,23,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_26_08_0000074623105074.h264,completed,"2024-09-23 20:14:10","2024-09-23 20:14:59.816235+00:00",30,36,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_25_09_0000074623105074.h264,completed,"2024-09-23 20:13:16","2024-09-23 20:13:58.371955+00:00",26,32,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_24_08_0000074623105074.h264,completed,"2024-09-23 20:12:17","2024-09-23 20:13:01.454986+00:00",19,25,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_23_09_0000074623105074.h264,completed,"2024-09-23 20:11:27","2024-09-23 20:12:04.532496+00:00",13,17,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_22_09_0000074623105074.h264,completed,"2024-09-23 20:10:34","2024-09-23 20:11:11.197184+00:00",15,19,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_21_09_0000074623105074.h264,completed,"2024-09-23 20:09:46","2024-09-23 20:10:39.596746+00:00",19,25,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_20_09_0000074623105074.h264,completed,"2024-09-23 20:08:55","2024-09-23 20:09:44.301872+00:00",14,19,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_19_08_0000074623105074.h264,completed,"2024-09-23 20:08:07","2024-09-23 20:08:44.225369+00:00",12,17,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_18_09_0000074623105074.h264,completed,"2024-09-23 20:07:16","2024-09-23 20:07:59.222483+00:00",15,19,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_17_08_0000074623105074.h264,completed,"2024-09-23 20:06:23","2024-09-23 20:07:08.377496+00:00",19,25,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_16_08_0000074623105074.h264,completed,"2024-09-23 20:05:31","2024-09-23 20:06:24.496453+00:00",17,22,h264
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_50_19_0000074623183030.ts,pending,"2024-09-23 19:51:25",NULL,0,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_49_20_0000074623183030.ts,convFail,"2024-09-23 19:50:26","2024-09-23 19:51:30.481741+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_48_21_0000074623183030.ts,completed,"2024-09-23 19:49:52","2024-09-23 19:51:58.793271+00:00",8,31,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_47_22_0000074623183030.ts,convFail,"2024-09-23 19:49:41","2024-09-23 19:49:57.321076+00:00",8,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_46_22_0000074623183030.ts,completed,"2024-09-23 19:49:34","2024-09-23 19:52:09.326461+00:00",10,36,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_45_24_0000074623183030.ts,completed,"2024-09-23 19:49:25","2024-09-23 19:51:48.370684+00:00",9,33,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_44_25_0000074623183030.ts,convFail,"2024-09-23 19:49:15","2024-09-23 19:49:31.873263+00:00",10,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_43_25_0000074623183030.ts,convFail,"2024-09-23 19:49:06","2024-09-23 19:49:23.287379+00:00",10,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_42_22_0000074623183030.ts,convFail,"2024-09-23 19:48:58","2024-09-23 19:49:13.105071+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_41_22_0000074623183030.ts,convFail,"2024-09-23 19:48:51","2024-09-23 19:49:04.158421+00:00",10,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_40_24_0000074623183030.ts,convFail,"2024-09-23 19:48:42","2024-09-23 19:48:57.289460+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_39_25_0000074623183030.ts,completed,"2024-09-23 19:48:34","2024-09-23 19:50:23.816145+00:00",9,34,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_38_26_0000074623183030.ts,convFail,"2024-09-23 19:48:24","2024-09-23 19:48:41.850516+00:00",10,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_37_27_0000074623183030.ts,convFail,"2024-09-23 19:48:15","2024-09-23 19:48:32.099349+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_36_28_0000074623183030.ts,convFail,"2024-09-23 19:48:07","2024-09-23 19:48:22.209351+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_35_29_0000074623183030.ts,convFail,"2024-09-23 19:47:58","2024-09-23 19:48:14.583514+00:00",10,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_34_30_0000074623183030.ts,convFail,"2024-09-23 19:47:49","2024-09-23 19:48:05.257512+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_33_30_0000074623183030.ts,convFail,"2024-09-23 19:47:40","2024-09-23 19:47:56.654570+00:00",8,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_32_31_0000074623183030.ts,convFail,"2024-09-23 19:47:29","2024-09-23 19:47:48.041919+00:00",9,0,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_31_32_0000074623183030.ts,convFail,"2024-09-23 19:47:22","2024-09-23 19:47:37.968883+00:00",9,0,ts
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_15_08_0000074623105074.h264,completed,"2024-09-23 19:47:12","2024-09-23 19:47:17.459802+00:00",11,15,h264
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_30_32_0000074623183030.ts,convFail,"2024-09-23 19:47:10","2024-09-23 19:47:28.675001+00:00",8,0,ts
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_15_08_0000074623105074.h264,completed,"2024-09-23 19:46:59","2024-09-23 19:47:17.459802+00:00",11,15,h264
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_29_33_0000074623183030.ts,completed,"2024-09-23 19:46:58","2024-09-23 19:48:44.391095+00:00",7,27,ts
001000007462318303020240923194645000,0000074623183030,2024_09_23_19_26_37_0000074623183030.ts,convFail,"2024-09-23 19:46:53","2024-09-23 19:47:08.420949+00:00",9,0,ts
002000007462213415920240923194528091,0000074622134159,2024_09_22_12_14_41_0000074622134159.h264,completed,"2024-09-23 19:46:35","2024-09-23 19:47:05.667620+00:00",7,8,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_15_08_0000074623105074.h264,completed,"2024-09-23 19:46:32","2024-09-23 19:47:17.459802+00:00",11,15,h264
002000007462213415920240923194528091,0000074622134159,2024_09_22_12_13_42_0000074622134159.h264,completed,"2024-09-23 19:46:20","2024-09-23 19:46:50.354621+00:00",7,9,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_15_08_0000074623105074.h264,completed,"2024-09-23 19:46:18","2024-09-23 19:47:17.459802+00:00",11,15,h264
002000007462213415920240923194528091,0000074622134159,2024_09_22_12_12_42_0000074622134159.h264,completed,"2024-09-23 19:46:08","2024-09-23 19:46:42.614160+00:00",6,8,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_14_08_0000074623105074.h264,convFail,"2024-09-23 19:45:54","2024-09-23 19:46:12.708840+00:00",22,0,h264
002000007462213415920240923194528091,0000074622134159,2024_09_22_12_11_42_0000074622134159.h264,completed,"2024-09-23 19:45:53","2024-09-23 19:46:29.649617+00:00",7,8,h264
002000007462213415920240923194528091,0000074622134159,2024_09_22_12_10_42_0000074622134159.h264,completed,"2024-09-23 19:45:40","2024-09-23 19:46:14.308484+00:00",6,8,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_14_08_0000074623105074.h264,convFail,"2024-09-23 19:45:30","2024-09-23 19:46:12.708840+00:00",22,26,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_14_08_0000074623105074.h264,convFail,"2024-09-23 19:45:11","2024-09-23 19:46:12.708840+00:00",22,26,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_13_08_0000074623105074.h264,completed,"2024-09-23 19:44:31","2024-09-23 19:44:50.024963+00:00",20,25,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_13_08_0000074623105074.h264,completed,"2024-09-23 19:44:11","2024-09-23 19:44:50.024963+00:00",20,25,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_12_08_0000074623105074.h264,completed,"2024-09-23 19:43:04","2024-09-23 19:44:00.176955+00:00",19,23,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_12_08_0000074623105074.h264,completed,"2024-09-23 19:41:46","2024-09-23 19:44:00.176955+00:00",19,23,h264
002000007462213415920240923194012189,0000074622134159,2024_09_22_11_16_44_0000074622134159.h264,completed,"2024-09-23 19:41:35","2024-09-23 19:42:06.016182+00:00",6,8,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_11_08_0000074623105074.h264,completed,"2024-09-23 19:41:24","2024-09-23 19:42:17.648228+00:00",14,18,h264
002000007462213415920240923194012189,0000074622134159,2024_09_22_11_15_44_0000074622134159.h264,convFail,"2024-09-23 19:41:18","2024-09-23 19:41:33.816222+00:00",6,0,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_11_08_0000074623105074.h264,completed,"2024-09-23 19:41:01","2024-09-23 19:42:17.648228+00:00",14,18,h264
002000007462213415920240923194012189,0000074622134159,2024_09_22_11_14_44_0000074622134159.h264,completed,"2024-09-23 19:41:00","2024-09-23 19:41:39.508539+00:00",6,8,h264
002000007462213415920240923194012189,0000074622134159,2024_09_22_11_13_45_0000074622134159.h264,convFail,"2024-09-23 19:40:42","2024-09-23 19:40:58.440253+00:00",6,0,h264
002000007462213415920240923194012189,0000074622134159,2024_09_22_11_12_44_0000074622134159.h264,completed,"2024-09-23 19:40:24","2024-09-23 19:41:02.819311+00:00",6,8,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_11_08_0000074623105074.h264,completed,"2024-09-23 19:38:36","2024-09-23 19:42:17.648228+00:00",14,18,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_10_07_0000074623105074.h264,completed,"2024-09-23 19:38:12","2024-09-23 19:39:10.364095+00:00",24,29,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_10_07_0000074623105074.h264,completed,"2024-09-23 19:37:56","2024-09-23 19:39:10.364095+00:00",24,29,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_10_07_0000074623105074.h264,completed,"2024-09-23 19:37:36","2024-09-23 19:39:10.364095+00:00",24,29,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_10_07_0000074623105074.h264,completed,"2024-09-23 19:36:57","2024-09-23 19:39:10.364095+00:00",24,29,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_10_07_0000074623105074.h264,completed,"2024-09-23 19:36:41","2024-09-23 19:39:10.364095+00:00",24,29,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:36:18","2024-09-23 19:37:17.916771+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:36:00","2024-09-23 19:37:17.916771+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:35:39","2024-09-23 19:37:17.916771+00:00",26,31,h264
002000007462213415920240923193412161,0000074622134159,2024_09_22_12_16_44_0000074622134159.h264,convFail,"2024-09-23 19:35:02","2024-09-23 19:35:10.793089+00:00",7,0,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:34:53","2024-09-23 19:37:17.916771+00:00",26,31,h264
002000007462213415920240923193412161,0000074622134159,2024_09_22_12_15_45_0000074622134159.h264,convFail,"2024-09-23 19:34:46","2024-09-23 19:34:59.742965+00:00",7,0,h264
002000007462213415920240923193412161,0000074622134159,2024_09_22_12_14_41_0000074622134159.h264,convFail,"2024-09-23 19:34:35","2024-09-23 19:34:44.389856+00:00",7,0,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:34:34","2024-09-23 19:37:17.916771+00:00",26,31,h264
002000007462213415920240923193412161,0000074622134159,2024_09_22_12_13_42_0000074622134159.h264,convFail,"2024-09-23 19:34:24","2024-09-23 19:34:33.273567+00:00",7,0,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:33:48","2024-09-23 19:37:17.916771+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:32:46","2024-09-23 19:37:17.916771+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_09_08_0000074623105074.h264,completed,"2024-09-23 19:32:25","2024-09-23 19:37:17.916771+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_08_08_0000074623105074.h264,completed,"2024-09-23 19:32:07","2024-09-23 19:33:04.287685+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_08_08_0000074623105074.h264,completed,"2024-09-23 19:31:26","2024-09-23 19:33:04.287685+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_08_08_0000074623105074.h264,completed,"2024-09-23 19:31:07","2024-09-23 19:33:04.287685+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_08_08_0000074623105074.h264,completed,"2024-09-23 19:30:26","2024-09-23 19:33:04.287685+00:00",26,31,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_07_07_0000074623105074.h264,completed,"2024-09-23 19:30:02","2024-09-23 19:30:48.021308+00:00",13,17,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_07_07_0000074623105074.h264,completed,"2024-09-23 19:29:25","2024-09-23 19:30:48.021308+00:00",13,17,h264
001000007462310507420240923172721000,0000074623105074,2024_09_23_19_07_07_0000074623105074.h264,completed,"2024-09-23 19:29:06","2024-09-23 19:30:48.021308+00:00",13,17,h264
